ticker,upper bound,lower bound
ENB,0.3267774327825942,-0.4271111658996846
ENLC,0.2456950674466439,-0.1977943259721417
ENPH,11.034917816795723,-4.354926712412202
ENR,0.41491495714162047,-0.43118216309482676
ENS,1.4090305500966784,-1.6840756304953064
ENSG,1.4272069913346515,-0.9237571515668269
ENTA,2.380941031666354,-3.859898655053282
ENTG,2.2712805814146426,-1.8166279314216596
ENV,1.845956512822789,-0.6940767461325053
ENVA,1.4193623695342201,-0.9181789890993348
EOLS,0.34939245239492417,-0.3298430322233248
EOSE,1.116885995159112,-0.6100828124202187
EPAC,0.37257530492556257,-0.5196507984623661
EPAM,9.864500712330166,-14.713083766372522
EPC,0.729222185977126,-0.8538493413706523
EPM,0.18901028814868504,-0.13902739012626428
EPR,1.5112103698429333,-0.6410038284264216
EPRT,0.4151748345705189,-0.45682981531389977
EQC,0.1615331394884026,-0.20409292340201052
EQH,0.44612141145252515,-0.000985877782956542
EQIX,11.886219851825322,-11.968860515097758
EQNR,0.4311338084168476,-0.5735453805867854
EQR,0.7886818687543248,-0.5430084214577452
EQT,0.7398841709398936,-0.5964447793875634
ERIC,0.1263877306222864,-0.36774948532208895
ERII,0.6255720504709482,-0.5210407935586052
ES,1.0473308175757214,-1.053929782222566
ESI,0.7562767462159654,-0.3121389930556591
ESNT,0.6804292986944224,-0.6181860681720646
ESPR,0.9799930952793316,-0.011147232798803634
ESRT,0.1506186548540108,-0.22906517024409107
ESS,3.4593011314468423,-2.1982387097833405
ESTC,4.119507229176271,-3.0177614749223642
ETN,1.9736873419542964,-0.00038931943555354435
ETR,1.0249943270040542,-1.1769385840730198
ETRN,0.2055914042111664,-0.19145443143117052
ETSY,6.483509158967073,-3.754386034731534
EVBG,2.7219827719688743,-5.537509677904969
EVC,0.28165952811350037,-0.18124484027925497
EVER,0.6383344259598879,-0.7821047514558975
EVH,0.5132158938348687,-0.7127861916726262
EVRG,0.5911641558340034,-0.6442763034342398
EVRI,0.724907909428284,-0.5090297977484041
EVTC,0.3356939097661297,-0.48182387521721537
EW,0.019253290018762626,-1.8579118726132848
EWBC,1.769865380685979,-1.1537644530556581
EXEL,0.28640380275082944,-0.444722284841753
EXP,2.344710589196021,-2.990966465892016
EXPD,1.6084868595436006,-1.6531271977167958
EXPE,4.103030928509465,-2.507093550961669
EXPI,2.7611113163726713,-1.8601695551142075
EXPO,2.7852410742305462,-0.7792981420927507
EXR,2.5715632907907713,-2.1940539509419255
EXTR,0.33453447285416577,-0.29075311436855855
EYE,1.4973172544390165,-0.8630683633253522
EZPW,0.17475069098306545,-0.1205970186976559
F,0.49552081830191774,-0.2573365593796416
FAF,0.8865942173211534,-0.7713168042735964
FANG,2.7407069016644425,-3.235522656058974
FAST,0.6434309677635477,-0.5217734644249528
FATE,3.0474245405824854,-4.307798395045714
FBK,0.5895659085774632,-0.6730950451784382
FBNC,0.8208001637271527,-0.6329680952008847
FBP,0.24265003880422703,-0.16807038302193358
FCEL,0.47151432487146366,-0.3758401824952828
FCF,0.24139330571117257,-0.18150964332117284
FCFS,1.2303702031754224,-3.4137994998159176
FCN,1.7892120009940928,-1.0716903742181987
FCPT,0.26635483343142646,-0.3564392405011892
FCX,0.9148866406689018,-0.8770072646734188
FDMT,1.1813405134973889,-1.5629757315420505
FDP,0.38913508394314483,-1.031110362308841
FDS,5.342880761257116,-2.6138588603086177
FDUS,0.23561479276838643,-0.16741871311459527
FDX,0.1259782717127202,-5.944106677294877
FE,0.35991434914161896,-0.34822353396999073
FELE,1.221523258105765,-0.8139770305107072
FF,0.3096019875816449,-0.1358759165644094
FFBC,0.35766519122159374,-0.3221707969462755
FFIN,0.6665279512906388,-0.6214809135190832
FFIV,3.682729424514648,-1.5862823148139351
FFWM,0.44521420473952966,-0.44434728468527984
FHB,0.6498055366062296,-0.44818903662937337
FHI,0.3940710217387917,-0.47929303145861785
FHN,0.3185481476415053,-0.3284636986795109
FIBK,0.4763897823986718,-0.6849493966122948
FICO,5.699126987071575,-9.683727103607229
FINV,0.2764747621112694,-0.2539269000593885
FIS,1.5218063306824101,-4.646398729670772
FITB,0.950834376782536,-0.5719718556715822
FIVE,5.366540400289702,-6.870558572878144
FIVN,3.847294360155035,-6.003648683064145
FIX,1.7349673108739314,-1.2677384085521344
FIZZ,1.2685607808803145,-0.04306340953522184
FL,0.9825066455268483,-1.4995750746771912
FLEX,0.32057612624756665,-0.44884451570855055
FLGT,3.8975947743564427,-2.8066308054187266
FLL,0.49605648956436993,-0.33302858771819194
FLO,0.3976515252815651,-0.20966855844467341
FLR,0.8085345243001413,-0.43951898767662195
FLS,0.6176824987887003,-0.8875767313429634
FLT,3.4628814375811676,-6.290884242405153
FLWS,1.327231612157276,-0.8960353528800532
FMC,2.9933214264382095,-2.9155869618206953
FMX,1.2367824970903016,-1.4111463975493346
FN,4.25852458841618,-0.09872499651601152
FNB,0.21263873755659604,-0.21557668846852387
FND,2.8747690293578065,-2.462805745477385
FNF,0.6656173167395922,-0.6503622073124833
FNKO,0.5701122151726541,-0.5734408739105605
FORM,1.0822158941299065,-0.7173763553232688
FOSL,0.7933130968418569,-0.5929780613079103
FOUR,1.6094012589407245,-3.431544852977125
FOX,0.4670298051011742,-0.42980530955040774
FOXA,0.5515033213210356,-0.4663001426848228
FOXF,4.217530467643545,-2.6688124960568183
FPI,0.0003960704390213209,-0.2171175771464088
FREE,0.22897718522115365,-0.21873427064261688
FRO,0.22892027913888585,-0.1861182560088012
FROG,1.283221291699317,-1.4256253624162822
FRPT,3.2528338896092266,-3.3972671949214197
FRT,1.7949554887839088,-1.1003634356124057
FSK,0.1925526563750964,-0.23973202748591266
FSLR,2.830945951463773,-2.1061108680329044
FSLY,1.8341735472229423,-1.8683936894398043
FSM,0.1121521378203972,-0.2968150047207806
FSR,0.7612053629012505,-0.6538767898946538
FSS,0.7230936849021956,-0.67550300099828
FTAI,0.695956166765673,-0.6091313872499438
FTDR,0.564364116804258,-1.4410128677155074
FTNT,4.656600090245577,-3.9144664180009823
FTV,1.163360443397206,-0.7627118113501188
FUBO,0.028757233454955233,-1.8760923456744327
FUL,1.1431430717509123,-1.0373205391430387
FULT,0.2281542372996121,-0.26208244491825894
FUTU,4.5965628990542005,-7.914684246115866
FVRR,6.6934390445850775,-16.52882190462529
FWONA,0.7342714789498507,-0.3977842448833213
FWONK,0.9015957551958386,-0.0031923924999394024
FWRD,2.8969004348656915,-0.002901024049290985
GAIN,0.16716183051242597,-0.14864055369327242
GAN,0.4482244105875478,-0.7035020811505801
GATO,0.4083281675825708,-1.0922914299441298
GBCI,1.1212044889829915,-0.6519485502945093
GBIO,0.9806814855509474,-1.1237797876584827
GBX,0.6744112856279658,-1.0746790031940527
GCI,0.18595167605610802,-0.14464360573994556
GCMG,0.14663999863245328,-0.20691369216012928
GCO,1.7031709331698477,-1.7458528183795496
GD,1.449117405002158,-0.0037576717689680027
GDDY,1.2506617355570673,-1.3815841555624342
GDEN,1.7497048156380803,-1.1629014484427318
GDOT,1.0561907889644666,-0.9284705238739133
GDRX,1.3045330986587098,-1.2720995788627083
GDYN,1.8696751589497456,-0.6341998458975673
GE,2.024997207292056,-1.6400499619498095
GERN,0.08864843478120447,-0.03517682407541796
GES,0.5506741336095348,-0.683434786422257
GEVO,0.32090474372194855,-0.21475250758357017
GFF,0.3233585580008208,-0.6850812467999892
GFI,0.2655328439798468,-0.2935056479639936
GFL,0.5325853642489851,-0.5962563770917342
GGAL,0.34875220438601334,-0.39898542613764887
GGB,0.0030175064772269447,-0.16590057725311583
GGG,0.9631068347987226,-0.6970191560891466
GH,3.4738989122789112,-3.6828967216781967
GIII,0.5565245424204617,-0.7481635054778458
GIL,0.8512868720535656,-0.5648289986106965
GILD,0.6697341271471674,-0.6706815398638806
GILT,0.17334508444012225,-0.2227430893278863
GIS,0.39466609089683946,-0.5618114688165627
GKOS,2.343100824723418,-1.7293824534337394
GL,0.7691869248776068,-2.1411483504602864
GLAD,0.13056873567861713,-0.15215204855304004
GLDD,0.20716755114399762,-0.1711783829007072
GLNG,0.32005098090035955,-0.3275210761319598
GLPI,0.5592776184864411,-0.5585474325054355
GLT,0.33605773891644536,-0.18766938301397446
GLW,0.410161267930255,-0.614956351784884
GM,1.1610317252302378,-0.9281419859920669
GMDA,0.002255523744705326,-0.1803875258795269
GME,11.185895433909078,-14.191354765116637
GMED,1.0498982748290413,-0.019106035801461994
GMRE,0.22559623253642644,-0.01264286933804588
GNK,0.5010900627014498,-0.8125294078818713
GNL,0.1345286493532632,-0.3858270681014668
GNRC,10.891242156651057,-9.290530903834476
GNTX,0.5727222302849354,-0.4238407931915716
GO,0.5191611078593921,-1.1777679559038476
GOGL,0.3602918125236422,-0.4615289857861968
GOGO,1.1784741872833515,-0.6236711623411979
GOLD,0.3638239747146209,-0.5105759139716481
GOLF,1.0627767476653862,-0.7445532013296299
GOOD,0.21618312023129344,-0.1690322937622157
GOOG,34.861295722826966,-30.620029270182847
GOOGL,34.0968525111704,-28.724445888555724
GOOS,2.4091692486120264,-1.3791099939505191
GORO,0.06393495089923916,-0.06229549210767069
GOSS,0.44295017383429824,-0.2557872718900658
GPC,1.6812195980917122,-1.5039933945076525
GPK,0.38175705142761346,-0.1988310147962243
GPMT,0.24246984370127392,-0.1818746967062072
GPN,1.494519451264315,-3.533105957739106
GPRE,1.1898873958874732,-0.6188978151843466
GPRK,0.5568898881343236,-0.3118332113012548
GPRO,0.26812328694366516,-0.22457437545704384
GPS,0.40148384013344307,-0.8957635318583614
GRBK,0.8811737142132083,-0.42292855864837897
GRMN,1.5738445575085012,-2.3152632315153894
GRPN,0.8826071106241107,-1.0186156136022366
GRTS,0.569143929293741,-0.2807177706332262
GRWG,1.4371568206431822,-2.570980090987588
GS,5.966533901006138,-6.11736225006604
GSAT,0.1044372384475309,-0.1462703061002656
GSBD,0.11573452768133685,-0.1685082808083263
GSHD,4.7981189386898695,-3.7178664490141413
GSL,0.7758389894571434,-0.617165801788963
GSM,0.2617852988184135,-0.22893082763780975
GT,0.7811240522853922,-0.40827572825586805
GTE,0.05036132613975656,-0.022327766533686073
GTHX,0.533937337541156,-0.49531385605509587
GTLS,3.529244282367248,-2.7690615390928808
GTN,0.4874663652897728,-0.34705687925186707
GVA,1.1244185690246102,-0.6539603848563443
GWRE,1.75430193181288,-1.6503311869247934
GWW,8.638830481486917,-3.554368740539804
H,1.5781871509746865,-1.3685995825295643
HA,0.7490334702962003,-0.8042372111952789
HAE,0.06775016814961879,-3.048465045762206
HAFC,0.3954166853067266,-0.3243393823237485
HAIN,0.6519183279312963,-0.9573254716205643
HAL,0.41798708844551347,-0.6019315830700094
HALO,0.7253996301989515,-0.7706421570116097
HAS,0.9591517568169112,-1.3973441235522333
HASI,0.8795105131677046,-0.050346747284423204
HBAN,0.2421359786334053,-0.30435484045797856
HBI,0.29205424373072414,-0.36062297736555454
HCA,7.53852878965934,-2.3073414387088924
HCC,1.1237791439598541,-0.627422447139461
HCM,1.9157060944018949,-0.7748097484639824
HCSG,0.28142678512900077,-0.7807155477243702
HD,3.7712981837035415,-2.6184162378625904
HDB,0.813222110125554,-1.1499040831607175
HDSN,0.16391047543993748,-0.12323731724167801
HE,0.4372567097708272,-0.44661689581459985
HEAR,0.7537177363798057,-0.8843172252107239
HEES,1.1071352090243214,-0.6243423233703232
HEI,1.8467470505167742,-1.5768461690318
HELE,3.0588649697726527,-4.357760997451608
HES,1.9296355531454297,-2.0679371814591905
HESM,0.6506756496683563,-0.5645136112291423
HFWA,0.46658678904602663,-0.6138934872926815
HGV,0.9169745488531835,-0.7699301529503556
HI,0.6956240499878794,-0.674658549029309
HIBB,3.5064358919413725,-3.3438394942728102
HIG,0.6305688042511461,-0.8822807596476226
HII,0.11301524321577215,-2.5899543439790804
HIMX,0.5186746221851577,-0.38233174971155404
HIW,0.48655688070985964,-0.5439678564676436
HL,0.12339034757334968,-0.27115756617836506
HLI,3.4470237187433432,-0.682564785764783
HLIT,0.37024727796685675,-0.09817245693763546
HLNE,1.8865582703038735,-1.6870260632459124
HLT,2.185778281520336,-1.549677844985396
HLX,0.21959255029912092,-0.20400024713053327
HMN,0.36667213025477446,-0.47930456845668035
HMY,0.11678839114665993,-0.13598253654000378
HNI,0.5948445761271546,-0.5463305972464337
HNRG,0.2633900630614504,-0.1118438220753417
HOG,0.44656514176288276,-0.8162349585628248
HOLI,1.054553599841981,-1.1424925397686607
HOLX,1.0174150030311029,-0.9632736620294933
HOMB,0.42689477063460596,-0.3316160053798759
HON,2.1530819446161567,-2.3787305203318203
HONE,0.2010835789591551,-0.169080025024434
HOPE,0.2161325777776473,-0.17523615393439246
HP,0.9814541778165091,-1.8311091846887935
HPE,0.20052282209568717,-0.28828709664927893
HPP,0.421867209520246,-0.30903531976719634
HPQ,0.5594838900321218,-0.6223579543933868
HQY,1.2864752165974167,-1.48150557184868
HR,0.34778773780028316,-0.3181591499143019
HRB,0.39247429939270606,-0.3519578060179144
HRI,6.811361658695167,-2.772568662700779
HRL,0.2598055350627361,-0.5893043643336339
HRZN,0.20571791965810077,-0.2004550491325246
HSII,0.7340401966464466,-0.8293738139887223
HST,0.2630331433942744,-0.2902994105873861
HSY,1.7893687560531881,-1.3848404012888147
HTBK,0.14942527270658598,-0.12955222131357774
HTGC,0.11692798436238017,-0.12320227919037362
HTHT,0.9676575464094808,-1.8891177415008529
HTLD,0.15317488804200532,-0.22163610904226067
HUBB,1.8873933558472795,-2.4005219913143074
HUBG,1.0975458698659506,-0.8070828214472808
HUBS,16.748391615726668,-19.295197481664633
HUM,6.113935258748938,-7.858133697123248
HUN,0.7650275691373197,-0.408731777852989
HURN,0.6889086281870728,-0.6714001288577539
HUYA,0.013414697996434199,-0.4915510158954528
HVT,0.9060589824745213,-1.8312688219986353
HWC,0.9318309601986873,-0.7653317902762875
HWM,0.6541860250326449,-0.5692561606784216
HXL,1.3875376879933103,-1.2510563203799263
HYLN,0.4201175021107143,-0.0024970493204014275
HYMC,0.06379582976482942,-0.14268878797500473
HZO,1.298400331759665,-1.2586493472972955
IAC,2.604055648453699,-2.6770847093810537
IAG,0.07560867837401847,-0.10527544290486576
IART,1.110418622955418,-1.3698011574763742
IBIO,0.03897989307998826,-0.036301909420169885
IBKR,1.5149620516690452,-0.804591536844691
IBM,1.3398485154984,-1.7967836602831941
IBN,0.4732535708228302,-0.25012759844405325
IBOC,0.6974405139489006,-0.6862667045766193
IBP,0.04170986771022732,-0.09034352881839318
IBTX,1.4612123513099982,-1.17492624230125
ICE,2.487595936381987,-0.8407547152036479
ICHR,1.4788128983396647,-1.4498179885101448
ICL,0.15822440913395866,-0.10592890756302156
ICLR,5.665939674311533,-3.4625265403942374
ICUI,13.878068199283733,-2.7702135643225025
IDCC,1.9646167609852516,-1.0416077334003266
IDEX,0.0877881858621499,-0.0854050887677888
IDXX,6.912738382896106,-8.564835924931112
IDYA,0.6962237306026546,-0.9997249831379895
IEX,2.222042141541185,-1.719701402648033
IFF,2.1533996265045308,-2.6310183398525053
IGMS,4.00038674586355,-3.2548352634921054
IGT,0.8055540936393016,-0.8396902138693406
IHRT,0.4911105353018071,-1.104623603107965
IIPR,4.015817011378486,-4.54749203296925
ILMN,6.351981508645027,-10.4164363765353
ILPT,0.2773918167631725,-0.36452116739063023
IMAB,3.023521382987105,-3.788972174087543
IMAX,0.47492437208246574,-0.5461895301855952
IMKTA,1.2868878265180375,-0.9230749465777224
IMMR,0.17575084579801845,-0.2819354606851402
IMUX,0.24835225705526925,-0.3960689385088053
IMXI,0.25797897644183354,-0.26472284014486636
INDB,1.3854980412965552,-1.0943737127510054
INFN,0.2905393238884958,-0.18491805013428225
INGN,1.70632309607662,-2.3632041283918888
INGR,0.9894939231484903,-0.944661152895401
INMD,7.414792203158952,-21.533188308199023
INN,0.16250601028557274,-0.14770061552154098
INO,0.4157121496458978,-0.2479446814535499
INSG,0.29367654107433566,-0.21437341879436259
INSM,0.8158165762518506,-0.5399444154893933
INSP,7.364043909601477,-5.956537674390356
INSW,0.34654737135322966,-0.7245966979590359
INTC,0.462700996062956,-1.3593699129269805
INVH,0.3744669181164413,-0.4122324851304402
IONS,0.6394355740457268,-0.8516848839885005
IOVA,0.8581654659110172,-0.7753299535261512
IP,0.46813872258532474,-0.9103146008824718
IPG,0.6596032208035555,-0.4526694928277123
IPGP,4.148664187763492,-8.391329260638322
IPI,1.6896875279740098,-1.4203273298904784
IQ,0.008915099803737843,-0.5030464478767918
IQV,3.3640160975146602,-4.014551418908651
IR,0.05473211738194121,-0.5703501496229009
IRBT,3.060538383478277,-1.7003760458739166
IRDM,1.0932377645077733,-0.09616543831630313
IRM,0.5722008925539345,-0.638817568426931
IRTC,3.8678236898891227,-2.793847869893833
IRWD,0.24048212244003678,-0.004801409782274804
ITCI,0.06747152979973421,-0.8289480610736171
ITGR,1.9554140094371553,-1.3950613503106077
ITOS,0.7470847185243207,-0.5483681480738156
ITRI,1.4672764231623998,-5.536737383952847
ITT,1.8005880363617763,-1.3288511535787302
ITUB,0.15001416388124617,-0.19663163726088378
ITW,2.053849483161006,-2.1620540535766004
IVR,0.2157276094342962,-0.059782656915512086
IVZ,0.38020340444056366,-0.5647786608926372
JACK,1.623510139083033,-1.9495807481883354
JAMF,1.0962480250535513,-0.5558413478983113
JAZZ,2.298751371860522,-4.909438018840291
JBHT,4.70455085324947,-2.027486663103164
JBL,0.7786393459861068,-0.9113911339434141
JBLU,0.3465390149250967,-0.3647870885442205
JBT,3.2364587778790446,-2.6131317456320975
JCI,0.8258389598962503,-0.8560417553872599
JD,2.6539905659059224,-2.599451616026818
JEF,0.7276709897869726,-0.5930741565309814
JELD,0.37296864359421683,-0.004589295473259139
JHG,0.8537872081069575,-0.5243968720326224
JKHY,1.375602287133626,-2.03523144825782
JKS,4.04379117619821,-2.4943850974122737
JLL,4.495083453182663,-2.8248795688250903
JMIA,0.6904675560041378,-1.064087669467726
JNJ,1.0165878496249463,-1.5391826505699697
JNPR,0.503275652525735,-0.25335923001728344
JOE,1.013997408483953,-0.7993413271997015
JPM,2.3353117663172958,-2.1929005362454133
JRVR,1.1119792053649573,-1.520172553506266
JWN,0.7056917766850007,-1.5263758084091623
KALU,2.1820633793893927,-3.219789630159814
KALV,0.6886698002872318,-0.7692973474039937
KAMN,0.963534521636406,-0.8485014089893407
KAR,0.4132993843702772,-0.3692260552046597
KB,0.600221247967913,-0.7938702801655573
KBH,0.5555125030737583,-0.6061095432458911
KBR,0.5509051481360696,-0.4553596942222372
KC,1.162997486152015,-1.3056590842727733
KDP,0.32135927962962463,-0.407350213338468
KELYA,0.39929157327801484,-0.5782313488734605
KEP,0.10978887206988232,-0.22546673537586617
KEX,0.7838403381102432,-1.1077097004749827
KEY,0.3144731945795303,-0.2510504122054004
KEYS,2.1822153238623314,-1.3210547943211735
KFY,1.5092021683217494,-1.1711226563688082
KGC,0.16371956638792418,-0.27374254382642843
KHC,0.23487364872852526,-0.4399502021214022
KIM,0.29447198761394394,-0.2814408801523876
KKR,1.3887559584767117,-0.7713333497414308
KLAC,9.263506256601001,-6.378071392935406
KLIC,3.095483013249171,-1.8999201433818809
KMB,1.0969398374613932,-0.7732956581721597
KMI,0.20642416699513585,-0.27338315639371225
KMPR,1.3277722775891598,-1.1533804325603305
KMT,0.6311455052963664,-0.6338167801999027
KMX,3.132303504909343,-4.138092667872626
KN,0.2369257402051009,-0.2228837043827258
KNDI,0.1668524884758957,-0.11200716907556421
KNOP,0.192135714065796,-0.3613325435427849
KNSA,0.9800470727480234,-0.5218816272729631
KNSL,2.1761098529217158,-3.0308634330322555
KNX,1.5344150159344176,-0.6072796164906756
KO,0.45076934338814134,-0.3823243432469364
KOD,2.565673795372179,-2.982940541930306
KODK,0.11202041552628168,-0.17861085837364515
KOF,0.7203546718328728,-0.6374159806816954
KOPN,0.3429596365372596,-0.298225966360991
KOS,0.1839911741088563,-0.13687142771506747
KPTI,0.5795586045282827,-0.6417184950322917
KR,0.7549742799545986,-0.8578964282419929
KRC,1.0132902823521555,-0.9785666421445883
KRNT,4.539610371140908,-3.6449817019199617
KRNY,0.15777395355259258,-0.2005621928250412
KRO,0.2283989776963057,-0.22239392316327172
KSS,1.691980650234864,-1.7994957931881241
KT,0.19332797343319852,-0.191643503609189
KTB,0.9211556023657492,-1.0848149800442448
KTOS,0.5682877394075482,-0.7108026114560071
KURA,0.39419630461922,-0.43020566794918647
KW,0.29796701624719935,-0.20476681186934226
KYMR,1.7156633493522604,-1.9439629847793707
L,0.49583828212338754,-0.6547525585883458
LAD,7.124788840643697,-7.847991010236405
LADR,0.15113955586090175,-0.13185541570305612
LAMR,1.8159338655527613,-1.3785513878308717
LANC,0.7378259429662698,-2.5781494018512072
LAND,0.4843172461431723,-0.3188210563240993
LASR,1.0591257458303,-0.9115392478758638
LAUR,0.2297245941768798,-1.7393904292219384
LAZR,0.6637298230154527,-0.4623347224266551
LBAI,0.29879039073566044,-0.2566647231480369
LBRDK,2.140879594594515,-2.955715607897729
LBRT,0.6128112758203895,-0.4824329155263601
LBTYA,0.42894086448644775,-0.3958097812860871
LBTYK,0.4168172804709895,-0.3889959453909485
LC,2.070106869878483,-1.2892729365882092
LCII,2.188605776167536,-2.7180143652104727
LCTX,0.10524696480200976,-0.0649913947270129
LDOS,1.0029177786791343,-2.8331057049904134
LEA,2.4652612906578746,-4.514960751731927
LEG,0.402751902456301,-0.9240520005938756
LEGN,1.6265923711130819,-0.9987094050728244
LEN,1.2683443665583813,-1.4937871965497527
LESL,0.47179642362553986,-0.6068239973202915
LEVI,0.41326223951843055,-0.44701114896717975
LGND,5.593264223418413,-2.7453411650230253
LH,3.6652601189029186,-2.9079479056042845
LHX,2.8187372251021796,-3.0631755713598188
LI,0.9581482067720569,-1.0159296948493841
LII,4.3370469920654955,-7.174801799681251
LILA,0.22691798762440946,-0.23174004888667032
LILAK,0.2408672939188676,-0.2564546410595153
LIND,0.4546265313598211,-0.4859922600842054
LITE,1.7460594335672044,-0.9342034701124218
LIVN,2.8751427456608645,-1.6265034284448068
LKQ,0.6613011337537736,-0.5228319349311136
LL,0.4366993943729667,-0.4402867132686265
LLY,5.430631424428329,-4.337948420564205
LMND,3.547997970565484,-3.1594748377945754
LMT,2.943838812984841,-9.701297348488335
LNC,1.3380079742353392,-1.6557205216657584
LNG,2.1143505711228783,-0.017583295086026917
LNT,0.5141405581459652,-0.42563498774148967
LNTH,1.2722030148588357,-0.48150194409651337
LOB,4.255041486466091,-0.05249962628622018
LOCO,0.3021328891419413,-0.3261139837040563
LOGI,2.11177985149616,-2.850246566612854
LOPE,0.8035001041998464,-1.3848841371047125
LOW,3.0105572121847746,-1.3846599548292184
LPG,0.35281530584294934,-0.2965254750864038
LPL,0.23676005864758423,-0.18169881275632688
LPLA,3.1281972866145584,-1.9846478438211945
LPRO,1.1926972420749504,-1.2413109334645873
LPSN,1.3041208375128206,-1.8309538810211865
LPX,1.408200901793745,-1.5088740145676407
LQDA,0.22682664815466524,-0.05640550322605474
LQDT,0.7095722574178963,-0.5659770086932052
LRCX,10.784690628250015,-12.82492871608871
LRN,0.8413271196944636,-0.8040550083480852
LSCC,2.5862006353507803,-1.1142528091998096
LSPD,3.1926683459227254,-5.438752708622071
LSTR,2.4263828930960467,-1.9169365084497538
LTC,0.3525157951760225,-0.6745581392386891
LU,0.2692333218668399,-0.4825506139459449
LULU,8.216116379172984,-5.167010385864146
LUMN,0.4850964074910178,-0.22482147255901946
LUNG,1.050325611864897,-1.1200970422948209
LW,0.8783461346511168,-1.4175751942839396
LX,0.5009002313411722,-0.5657046838673299
LXP,0.2337692212789375,-0.11722025360568737
LXRX,0.19818062084576954,-0.147124995586784
LYB,1.4822200353980086,-2.0546919828400023
LYFT,0.8775568217572439,-1.2921370803469705
M,1.3462418700014143,-0.4957519074076384
MA,3.999833526505381,-7.67993995956372
MAC,0.5273500152980323,-0.40603582769804697
MAIN,0.4999193223338888,-0.29428133082974817
MAN,1.4800868497615007,-2.598196508793077
MANU,0.535010306388648,-0.6816761099404635
MAR,2.3918387070253266,-1.9475615432821312
MARA,2.3966769817927864,-4.490572766849615
MARK,0.5476252395044965,-0.06255974699451064
MAS,0.7013302907880002,-0.6220438270277311
MASI,3.8358050522597784,-3.4995043408251587
MAT,0.4246601193975132,-0.31636205691122266
MATW,0.7577889667148197,-0.7053476262409155
MATX,1.6550029073629624,-1.079073487001954
MAX,1.0556062578093606,-1.2401381053882061
MAXN,0.944770051927609,-0.8263877746372204
MBI,0.46840549365479917,-0.2699634865264618
MC,1.2521593345193682,-1.0465006690502936
MCD,2.1348436004635976,-1.9435869863589839
MCFT,0.006018025186447925,-0.8645862756862923
MCHP,2.615449346602042,-18.382421766627562
MCK,2.3952013341357867,-1.9190100944615747
MCRB,0.5603877769658305,-0.5501283612803816
MCS,0.4575555767030493,-0.46660986975978413
MCY,0.346407574499971,-0.7151120482751259
MD,0.8157444763214066,-0.5555460470470266
MDB,25.83959012861955,-15.774511592792337
MDC,0.69689495735669,-0.7360229148022428
MDGL,3.9937020954833917,-3.9101058041728054
MDRX,0.3642635921487599,-0.2475843478192686
MDT,1.1822428749654956,-0.047244043460042684
MDXG,0.3873154301546505,-2.340709331154849
MED,3.5232840435631925,-7.808379407639358
MEDP,2.6784622044216917,-3.199721025095914
MEG,1.6034133190483235,-1.1649454468679823
MELI,43.06740649989043,-28.051445298962232
MESA,0.23754636583429772,-0.22850340787200749
MET,0.8121919228368955,-0.7372338248641686
META,6.900570089712135,-5.102930040189214
MFA,0.096545203062665,-0.04158326640387565
MFG,0.02351358042205661,-0.040015883191447665
MGEE,0.599322145047577,-1.1469173735968152
MGM,0.9112465863491765,-0.8577404287328443
MGNI,1.1337073773630177,-1.258687912732577
MGNX,0.4763875465540239,-1.3587889107654563
MGY,0.47240690152548753,-0.46300418018005013
MHK,2.4268213186287326,-3.5207665476277277
MHO,1.6657734682042113,-1.09564763395324
MIDD,2.2700654537167773,-1.7431859583856075
MITK,0.6899031854048892,-0.4791467349596338
MITT,0.17639654168948893,-0.5753547920862252
MKC,0.6088849960121723,-0.7896731521211753
MKL,12.780998463440813,-10.19390207556518
MKSI,2.0569839947515485,-2.243671528927579
MKTX,3.405740837391716,-7.106774257616684
MLCO,0.3292844899115973,-0.7943107119045381
MLM,5.0496076633483735,-5.561630457689494
MMC,1.406287572233044,-0.03183251607004216
MMM,1.120860718354954,-1.9933812652787573
MMS,0.7412489192180212,-1.1847037812380994
MMSI,1.1505672496667547,-0.7482531130317331
MMYT,1.2426238530839133,-0.8488045471876114
MNKD,0.15772528801072822,-0.2701943989636103
MNRO,0.5479454451176018,-0.9106713358677505
MNSO,0.35037612618884345,-0.6673243889157335
MNST,1.394089423169239,-0.9153798371650159
MO,0.40443793760332547,-0.9108491558468239
MOD,0.36585535639312383,-0.5994429200920267
MODN,0.7887553862068837,-0.6869473666020595
MOH,4.301872886285723,-4.041738777980633
MOMO,0.40397353083239895,-0.36355501157263087
MORF,1.793593102269072,-1.9453884389055767
MOS,0.9153924523053659,-0.890083479232384
MOV,1.0920026212342469,-0.8559358659548467
MP,1.4960931309363457,-1.0954529608793044
MPC,0.9504612560435136,-1.307767696229897
MPLN,0.1856463845171259,-0.4417801003906919
MPW,0.2912999738781118,-0.3257512870669029
MPWR,9.676303338218506,-7.039949213770248
MRAM,1.255089823688393,-0.1333597424759383
MRC,0.19311590362742526,-0.00593624224217153
MRCY,0.6805269287987992,-2.533682683113549
MREO,0.08835647804273125,-0.0894858990405666
MRK,2.101071536511342,-1.534274980967321
MRNA,16.741615405057576,-17.73923505085054
MRNS,0.7268200829068858,-0.49255758780308784
MRO,0.0008288700549478133,-0.4147942096735998
MRSN,0.19341890312741566,-1.1257364094301845
